Counter,Demand_el [MWh],Demand_th [MWh],Sol_irradiation [Wh/sqm],Wind_power [kW/unit],Charging [-],Dicharging [-],Mobility_bev [MWh],Mobility_car [km]
5435.0000000000,2.2454733600,3.8755102040,155.5833549000,49.5898409700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5436.0000000000,2.1727533820,3.9693877550,451.3254556000,134.9184882000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5437.0000000000,2.0083860070,3.8755102040,857.4711141000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5438.0000000000,1.8985146500,3.7816326530,644.0566433000,95.4573799000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5439.0000000000,1.8420841230,3.9693877550,370.9862683000,25.1411108500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5440.0000000000,1.7539540170,3.7816326530,303.5233736000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5441.0000000000,1.7921166170,3.5938775510,247.8922180000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5442.0000000000,1.7457983000,3.6877551020,142.6323880000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5443.0000000000,1.6665493520,3.5000000000,32.7355889500,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5444.0000000000,1.5470933790,3.6877551020,2.6633771900,1.7181759880,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5445.0000000000,1.5155696640,3.7816326530,0.0000000000,1.7181759880,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5446.0000000000,1.3160953350,3.6877551020,0.0000000000,25.1411108500,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5447.0000000000,1.0839541730,3.7816326530,0.0000000000,1.7181759880,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5448.0000000000,0.8755107540,3.4061224490,0.0000000000,1.2892508980,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5449.0000000000,0.7044165610,3.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5450.0000000000,0.6049212110,3.4061224490,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5451.0000000000,0.5672642210,3.4061224490,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5452.0000000000,0.5664068810,3.4061224490,0.0000000000,2.5760261680,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5453.0000000000,0.5967654940,3.4061224490,2.6633771900,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5454.0000000000,0.6597469740,3.2183673470,21.3070175200,25.1411108500,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5455.0000000000,0.8192121250,3.4061224490,58.5942981900,49.5898409700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5456.0000000000,1.1132575980,3.5000000000,135.8322367000,82.3036771400,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5457.0000000000,1.3231958650,3.5938775510,162.4660086000,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5458.0000000000,1.5249564330,3.8755102040,361.4811059000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5459.0000000000,1.7349386660,3.9693877550,212.2390209000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5460.0000000000,1.7324765630,4.0632653060,255.1582372000,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5461.0000000000,1.5745941930,3.8755102040,230.0173631000,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5462.0000000000,1.4456635180,3.9693877550,355.5273634000,74.0385710900,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5463.0000000000,1.3911894840,3.6877551020,239.0929606000,216.6411879000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5464.0000000000,1.3932339090,3.3122448980,236.5229055000,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5465.0000000000,1.5144045620,3.5938775510,103.8717104000,279.6931761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5466.0000000000,1.6007320570,3.6877551020,37.2872806600,258.6758467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5467.0000000000,1.5748360060,3.6877551020,7.9901315710,57.7394176700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5468.0000000000,1.5477528710,3.6877551020,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5469.0000000000,1.5035229450,3.7816326530,0.0000000000,174.6065291000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5470.0000000000,1.3517738490,3.6877551020,0.0000000000,216.6411879000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5471.0000000000,1.1076079500,3.5938775510,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5472.0000000000,0.9070124850,3.6877551020,0.0000000000,18.7635625200,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5473.0000000000,0.7832698140,3.6877551020,0.0000000000,2.1471010780,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5474.0000000000,0.7416998390,3.3122448980,0.0000000000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5475.0000000000,0.7648260230,3.2183673470,0.0000000000,18.7635625200,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5476.0000000000,0.8668274430,3.1244897960,0.0000000000,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5477.0000000000,1.2120934560,3.4061224490,2.6633771900,15.6181118600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5478.0000000000,1.9027134160,3.4061224490,13.3168859500,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5479.0000000000,2.4294056620,3.5000000000,29.2971490900,12.4726612000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5480.0000000000,2.7200217770,3.9693877550,87.8914472800,1.7181759880,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5481.0000000000,2.8634392900,4.1571428570,112.8659317000,12.4726612000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5482.0000000000,3.0502074080,4.3448979590,179.5666915000,9.3272105410,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5483.0000000000,3.1602106630,4.2510204080,224.8641968000,25.1411108500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5484.0000000000,3.0948110460,4.0632653060,176.8663482000,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5485.0000000000,3.0185298110,4.2510204080,61.2576753800,1.7181759880,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5486.0000000000,2.9589337230,4.0632653060,123.3732762000,0.4314007190,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5487.0000000000,2.8479632130,3.9693877550,69.2478069500,322.0447154000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5488.0000000000,2.6826945330,3.9693877550,51.0474766200,300.7105055000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5489.0000000000,2.6655917080,3.7816326530,37.2872806600,352.2124467000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5490.0000000000,2.6217354940,3.7816326530,15.9802631400,148.0721909000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5491.0000000000,2.5513017550,3.8755102040,2.6633771900,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5492.0000000000,2.4091152930,4.0632653060,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5493.0000000000,2.2638292190,4.1571428570,0.0000000000,49.5898409700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5494.0000000000,1.9040104160,4.0632653060,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5495.0000000000,1.5162291560,4.0632653060,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5496.0000000000,1.2424960350,4.1571428570,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5497.0000000000,1.0854929870,3.9693877550,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5498.0000000000,1.0074531080,3.9693877550,0.0000000000,95.4573799000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5499.0000000000,1.0019793240,3.5938775510,0.0000000000,74.0385710900,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5500.0000000000,1.0880650060,3.4061224490,0.0000000000,49.5898409700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5501.0000000000,1.3862652780,3.5000000000,0.0000000000,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5502.0000000000,1.9875900280,3.5000000000,10.8013264900,82.3036771400,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5503.0000000000,2.4676342110,3.8755102040,40.0779530700,25.1411108500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5504.0000000000,2.7540295780,4.0632653060,83.3298442900,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5505.0000000000,2.8886538660,4.2510204080,69.2478069500,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5506.0000000000,3.0282463260,4.2510204080,150.2890368000,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5507.0000000000,3.1680366340,4.2510204080,165.1293858000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5508.0000000000,3.1258511330,4.2510204080,150.2479387000,148.0721909000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5509.0000000000,3.0848527180,4.2510204080,215.0611264000,134.9184882000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5510.0000000000,2.9523607870,4.2510204080,167.7927630000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5511.0000000000,2.8011392850,4.1571428570,141.1589911000,65.8889943800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5512.0000000000,2.6791112930,3.8755102040,77.6956277400,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5513.0000000000,2.6244174280,3.8755102040,61.2576753800,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5514.0000000000,2.5717460050,3.8755102040,31.9605262800,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5515.0000000000,2.4813736270,3.9693877550,8.0547201270,3.0363092240,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5516.0000000000,2.3597852960,4.0632653060,0.0000000000,0.8603258090,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5517.0000000000,2.2304149610,4.2510204080,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5518.0000000000,1.8475579060,4.1571428570,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5519.0000000000,1.4357271730,4.0632653060,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5520.0000000000,1.2155667810,3.9693877550,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5521.0000000000,1.0596848690,3.8755102040,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5522.0000000000,0.9922408270,3.6877551020,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5523.0000000000,1.0006823240,3.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5524.0000000000,1.0930111950,3.5938775510,0.0000000000,2.5760261680,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5525.0000000000,1.3996529640,3.5938775510,0.0645885560,2.1471010780,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5526.0000000000,1.9651453190,3.5938775510,23.9703947100,6.1817598820,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5527.0000000000,2.4586651210,3.9693877550,85.3688387900,21.9090131800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5528.0000000000,2.7188786570,4.4387755100,219.3130379000,33.2906875500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5529.0000000000,2.8166153630,4.6265306120,250.8179094000,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5530.0000000000,2.9532620930,4.4387755100,419.1035910000,65.8889943800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5531.0000000000,3.0859298880,4.1571428570,453.7081792000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5532.0000000000,3.0064611090,4.1571428570,608.6112521000,134.9184882000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5533.0000000000,2.9314988590,3.9693877550,420.0412617000,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5534.0000000000,2.8164175150,3.8755102040,645.7915128000,65.8889943800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5535.0000000000,2.7103931940,3.7816326530,461.1950979000,82.3036771400,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5536.0000000000,2.6140634050,3.6877551020,386.8289433000,74.0385710900,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5537.0000000000,2.5702511570,3.7816326530,183.8206499000,82.3036771400,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5538.0000000000,2.5331657270,3.7816326530,101.2083332000,15.6181118600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5539.0000000000,2.4712614170,3.7816326530,29.3617376500,33.2906875500,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5540.0000000000,2.3694358610,3.9693877550,0.0000000000,49.5898409700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5541.0000000000,2.2574101640,4.1571428570,0.0000000000,41.4402642600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5542.0000000000,1.8648805610,4.1571428570,0.0000000000,1.2892508980,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5543.0000000000,1.4750988420,4.1571428570,0.0000000000,0.4314007190,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5544.0000000000,1.2387808970,4.0632653060,0.0000000000,15.6181118600,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5545.0000000000,1.0911426350,3.7816326530,0.0000000000,2.5760261680,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5546.0000000000,1.0065078360,3.5938775510,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5547.0000000000,1.0122014500,3.5938775510,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5548.0000000000,1.1177201600,3.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5549.0000000000,1.4146454140,3.7816326530,2.6633771900,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5550.0000000000,1.9978781030,3.7816326530,32.0251148400,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5551.0000000000,2.4619845640,4.2510204080,120.2061280000,0.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5552.0000000000,2.7153833500,4.4387755100,117.9990624000,0.0024756290,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5553.0000000000,2.8305086590,4.7204081630,171.5213367000,1.7181759880,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5554.0000000000,2.9651769140,4.6265306120,329.8487029000,18.7635625200,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5555.0000000000,3.0604515160,4.5326530610,650.7665035000,12.4726612000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5556.0000000000,3.0167491830,4.3448979590,797.2241587000,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5557.0000000000,2.9465132920,4.0632653060,833.2780099000,49.5898409700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5558.0000000000,2.8523598260,3.9693877550,783.2811167000,25.1411108500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5559.0000000000,2.7655706860,3.7816326530,642.9670495000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5560.0000000000,2.6401353200,4.0632653060,409.6489516000,174.6065291000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5561.0000000000,2.6153823890,3.8755102040,310.6809247000,279.6931761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5562.0000000000,2.5815724350,3.9693877550,122.9377436000,174.6065291000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5563.0000000000,2.4973992810,3.7816326530,26.9567146800,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5564.0000000000,2.3675673010,3.8755102040,0.0000000000,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5565.0000000000,2.2488147860,3.8755102040,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5566.0000000000,1.9006470080,4.0632653060,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5567.0000000000,1.5182296150,4.1571428570,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5568.0000000000,1.2716455790,4.0632653060,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5569.0000000000,1.1379225960,3.9693877550,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5570.0000000000,1.0576184610,3.7816326530,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5571.0000000000,1.0659060760,3.6877551020,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5572.0000000000,1.1448252790,3.5938775510,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5573.0000000000,1.4341443930,3.8755102040,2.6633771900,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5574.0000000000,2.0129365020,3.8755102040,35.0114348100,1.2892508980,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5575.0000000000,2.4741851640,5.0020408160,181.3049563000,2.1471010780,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5576.0000000000,2.7215386080,4.3448979590,398.9789458000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5577.0000000000,2.8436325490,5.0959183670,606.8403326000,6.1817598820,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5578.0000000000,2.9669355590,4.5326530610,782.8139581000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5579.0000000000,3.0561208520,4.3448979590,924.2240134000,95.4573799000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5580.0000000000,2.9805210930,4.0632653060,994.2944657000,82.3036771400,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5581.0000000000,2.8773985360,3.8755102040,962.5900067000,108.6110827000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5582.0000000000,2.7465773190,3.6877551020,740.7845802000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5583.0000000000,2.6311662290,3.5938775510,559.5980158000,65.8889943800,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5584.0000000000,2.5339131510,3.5000000000,574.8044374000,9.3272105410,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5585.0000000000,2.4746907750,3.4061224490,346.6828782000,195.6238585000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5586.0000000000,2.4047846290,3.6877551020,131.4752386000,174.6065291000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5587.0000000000,2.3027172600,3.7816326530,24.4225146000,74.0385710900,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5588.0000000000,2.1601790690,3.5938775510,0.0000000000,6.1817598820,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5589.0000000000,2.0478456090,3.7816326530,0.0000000000,0.0024756290,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5590.0000000000,1.7148241620,3.8755102040,0.0000000000,1.7181759880,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5591.0000000000,1.3999387440,3.8755102040,0.0000000000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5592.0000000000,1.1621699170,3.8755102040,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5593.0000000000,0.9925046240,3.6877551020,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5594.0000000000,0.8789620950,3.7816326530,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5595.0000000000,0.8339407780,3.2183673470,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5596.0000000000,0.8288846730,3.7816326530,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5597.0000000000,0.8674429690,3.5000000000,2.6633771900,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5598.0000000000,1.0113880760,3.5938775510,27.2150689000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5599.0000000000,1.3086870430,4.1571428570,184.1084375000,0.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5600.0000000000,1.6586794150,3.9693877550,402.6129095000,0.0000000000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5601.0000000000,1.9320608070,4.3448979590,603.4461814000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5602.0000000000,2.1186090940,4.4387755100,769.8187275000,33.2906875500,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5603.0000000000,2.2161699350,4.1571428570,844.5021268000,121.7647854000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5604.0000000000,2.1739844340,4.0632653060,915.2933704000,322.0447154000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5605.0000000000,2.0036376660,3.8755102040,918.7127556000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5606.0000000000,1.8699586490,3.8755102040,801.9674959000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5607.0000000000,1.7788388460,3.5938775510,660.1428080000,382.3801780000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5608.0000000000,1.6918078930,3.5938775510,496.4995372000,533.6173233000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5609.0000000000,1.6607238400,3.5000000000,299.7392846000,533.6173233000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5610.0000000000,1.6900712310,3.5000000000,117.7672320000,442.7156407000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5611.0000000000,1.6381032660,3.4061224490,24.3579260500,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5612.0000000000,1.5309797920,3.9693877550,0.0000000000,21.9090131800,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5613.0000000000,1.5104036440,3.6877551020,0.0000000000,2.1471010780,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5614.0000000000,1.3021360890,3.9693877550,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5615.0000000000,1.0488032520,3.8755102040,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5616.0000000000,0.8294782160,3.7816326530,0.0000000000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5617.0000000000,0.6648030790,3.8755102040,0.0000000000,12.4726612000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5618.0000000000,0.5593503180,3.6877551020,0.0000000000,2.5760261680,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5619.0000000000,0.5104379990,3.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5620.0000000000,0.4875316450,3.5000000000,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5621.0000000000,0.5090970320,3.5000000000,0.0000000000,3.0363092240,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5622.0000000000,0.5159337650,3.5000000000,24.4225146000,9.3272105410,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5623.0000000000,0.7358303610,3.6877551020,177.0340655000,3.0363092240,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5624.0000000000,1.0485834220,3.8755102040,383.9021535000,57.7394176700,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5625.0000000000,1.3398810110,3.8755102040,591.9325810000,41.4402642600,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5626.0000000000,1.5121183230,4.0632653060,754.2548213000,161.2258937000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5627.0000000000,1.7135711270,4.1571428570,895.0916126000,966.1629761000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5628.0000000000,1.7169785020,4.0632653060,944.9577432000,1630.3040110000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5629.0000000000,1.6611195350,3.9693877550,939.8022995000,1693.7513980000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5630.0000000000,1.6293100410,3.8755102040,791.3074782000,1725.4750910000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5631.0000000000,1.5665044250,3.7816326530,554.0684549000,1662.0277050000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5632.0000000000,1.5281879430,3.7816326530,500.5587654000,1693.7513980000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5633.0000000000,1.5928841020,3.5000000000,280.1691955000,1598.5803180000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5634.0000000000,1.6105584860,3.4061224490,117.5864251000,1279.6932300000,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
5635.0000000000,1.5888831850,3.6877551020,21.6299603000,733.7715276000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5636.0000000000,1.6093933840,3.6877551020,0.0000000000,121.7647854000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5637.0000000000,1.5898724230,3.9693877550,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5638.0000000000,1.4793855400,3.8755102040,0.0000000000,161.2258937000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5639.0000000000,1.1971449720,3.9693877550,0.0000000000,237.6585173000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5640.0000000000,0.9791828860,3.6877551020,0.0000000000,134.9184882000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5641.0000000000,0.8804349600,3.6877551020,0.0000000000,148.0721909000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5642.0000000000,0.8185526330,3.5000000000,0.0000000000,108.6110827000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5643.0000000000,0.8431516820,3.5938775510,0.0000000000,57.7394176700,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5644.0000000000,0.9744125610,3.4061224490,0.0000000000,279.6931761000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5645.0000000000,1.3036529210,3.3122448980,0.0000000000,237.6585173000,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5646.0000000000,1.9879417570,3.6877551020,7.9901315710,25.1411108500,1.0000000000,0.0000000000,0.0000000000,9042.8916666667
5647.0000000000,2.5218884150,3.8755102040,50.9221452200,82.3036771400,0.0000000000,1.0000000000,3.5086419667,9042.8916666667
